,near_fid,building,noise,in_vehicle,asleep,no_windows,age,Distance
563,194,0,0,0,0,0,42,336.38533710823674
564,2661,1,1,0,0,0,64,46952.74063099779
565,3968,1,0,0,0,0,72,2700.3403304520607
566,1775,0,0,0,0,0,59,33393.44982643763
567,3643,0,0,0,0,0,35,962.1425631075898
568,275,1,0,0,0,0,79,1603.0654349823271
569,213,0,0,0,0,0,75,586.3242245419694
570,173,0,0,0,0,0,41,1112.446570391604
571,47,0,0,0,0,0,29,154.4676902223414
572,213,0,0,0,0,0,44,785.8191007382177
573,419,0,0,0,0,0,55,119.90268723908754
574,1484,0,0,0,0,0,57,569.5185982283979
575,252,1,1,0,0,0,68,527.9570675070529
576,2729,0,0,0,0,0,25,738.3457652239088
577,2547,0,0,0,0,0,33,522.3541826204772
578,3850,0,0,0,0,0,19,202.17492510281846
579,1341,0,1,0,0,0,42,485.79002787184777
580,1467,0,0,0,0,0,66,662.2829954169122
581,1045,0,1,0,0,0,68,39138.01030865392
582,1916,1,0,0,0,0,34,30.759990681997746
583,2561,0,0,0,0,0,27,546.6405011384492
584,132,0,1,0,0,0,70,884.6425313583915
585,246,0,0,0,0,0,54,164.15404091681205
586,1483,0,0,0,0,0,43,2948.1481323208327
587,1343,1,0,0,0,0,30,36.24030394597065
588,489,1,0,0,0,0,58,307.6846178379233
589,743,1,0,0,0,0,55,380.33253947800864
590,3401,0,0,0,0,0,23,1175.3768422039482
591,3029,0,1,0,0,0,33,1952.64747838607
592,317,0,0,1,0,0,27,1183.4752345772674
593,4028,0,0,0,0,0,32,868.6480168089319
594,533,1,0,0,0,0,31,922.6536272425689
595,3695,0,0,0,0,0,68,11709.75989020763
596,3982,0,0,0,0,0,31,1397.1200115421939
597,720,1,0,0,0,0,37,356.8165178122033
598,275,1,0,0,0,0,59,268.36937871925875
599,2808,0,0,0,0,0,28,1373.0326390764433
600,3066,0,0,0,0,0,51,152076.03228761122
601,2357,1,0,0,0,0,58,820.0664771429402
602,74,0,0,1,0,0,53,427.2279579340645
603,524,0,0,0,0,0,25,436.066132154051
604,3016,1,0,0,0,0,21,636.8277769847202
605,628,1,0,0,0,0,30,585.7081394216899
606,2685,0,0,0,0,0,77,4213.982727684156
607,151,0,0,0,0,0,41,790.4008613294184
608,2723,1,0,0,0,0,34,693.5005235759825
609,3768,1,0,0,1,0,87,494.4825586495897
610,448,0,1,0,0,0,20,2569.4323855834355
611,3353,0,0,0,0,0,65,1292.865862914308
612,525,0,0,0,0,0,57,2043.5745829959037
613,30,0,0,0,0,0,61,255.62570129071963
614,2554,0,0,0,0,0,30,274.8676084426963
615,1952,0,0,0,0,0,25,843.8016765641082
616,3172,0,0,0,0,0,48,30008.404535370333
617,2853,0,0,0,0,0,32,1205.4596389337603
618,578,0,0,1,0,0,79,24300.506810034687
619,4045,1,0,0,0,0,36,695.685307478033
620,2467,1,0,0,0,0,57,544.4498436851411
621,2569,1,0,0,0,0,18,146.64574465204896
622,1141,0,1,0,0,0,62,28131.924551021122
623,2197,0,0,0,0,0,44,867.1440187213949
624,1135,1,0,0,0,0,62,530.5629040412107
625,1816,0,0,0,0,0,41,772.6489254869273
626,29,0,0,1,0,0,65,65.88943070250711
627,3799,0,1,0,0,0,27,1210.2462336886294
628,3863,0,0,0,0,0,59,127.93666084664213
629,3011,0,0,0,0,0,74,160.33278894172733
630,3783,0,0,0,0,0,71,14225.452424784951
631,2688,0,0,0,0,0,58,21375.799371601308
632,3966,0,0,0,0,0,56,1428.2896240468783
633,2809,0,0,0,0,0,57,2885.301989317138
634,130,0,0,0,0,0,37,409.8972663579971
635,2812,0,0,0,0,0,19,1061.5268820159413
636,3827,1,0,0,0,0,68,414.69835198389245
637,2738,0,0,0,0,0,67,249.2293511962195
638,267,0,1,0,0,0,70,474.826283953386
639,4141,0,0,0,0,0,67,696.6476779956934
640,2817,0,0,0,0,0,57,202.4862829303569
641,1564,0,0,0,0,0,55,266.20033113427974
642,2546,0,0,0,0,0,45,811.4674603545535
643,4083,0,0,0,0,0,29,390.81521106421013
644,193,0,0,0,0,0,55,118.17047740780684
645,3882,0,1,0,0,0,57,345.68442726406937
646,32,0,0,0,0,0,38,350.4778300789289
647,2540,0,1,0,0,0,56,37907.863432666156
648,2628,1,0,0,0,1,82,16822.480944011717
649,3779,0,1,1,0,0,38,3510.7248444230286
650,4014,0,1,0,0,0,54,13700.723660939706
651,2292,1,0,0,0,0,29,325.58051226065265
652,3629,0,0,0,0,0,78,558.3546947400031
653,4034,0,0,1,0,0,20,697.4558569227631
654,2569,0,0,0,0,0,33,719.4448614209736
655,3187,1,0,0,0,1,71,728.641338691407
656,448,1,0,0,0,0,18,3915.635184396624
657,1205,1,0,0,0,0,30,354.15797546376893
658,788,0,0,0,0,0,35,1084.7163682028508
659,3880,0,0,0,0,0,25,1975.2719438820275
660,1786,0,0,0,0,0,27,320.90092229392906
661,31,0,0,0,0,0,67,316.727373753189
662,3697,0,0,0,0,0,33,1031.2210634763812
663,1176,0,1,0,0,0,70,39384.54778164586
664,3934,1,0,0,0,0,68,654.7039964642763
665,326,0,1,0,0,0,58,1131.4084145878958
666,469,0,0,0,0,0,81,1218.146032897742
667,340,0,0,0,0,0,45,597.9442915674674
668,2679,0,0,0,0,0,32,2604.5690226266283
669,3971,0,0,0,0,0,44,2259.510198722823
670,725,0,0,0,0,0,70,1034.0159090815907
671,2507,0,0,0,0,0,30,367.516116983157
672,578,0,0,1,0,0,38,1063.984447311802
673,1125,1,0,0,0,0,31,635.4303757786498
674,2048,0,0,0,0,0,62,1392.7076626757303
675,785,0,0,0,0,0,18,1058.1605453206541
676,233,0,0,0,0,0,30,819.7993702992355
677,512,0,0,0,0,0,67,520.8612127521919
678,270,1,0,0,0,1,78,815.8294653799056
679,3518,1,0,0,0,0,29,120.94688499110406
680,28,1,0,0,0,1,63,219.01203414786897
681,1594,1,0,0,0,0,75,331.2814622610341
682,265,0,0,1,0,0,67,140.5450324319079
683,398,0,0,0,0,0,47,485.4424626306866
684,1032,0,0,0,0,0,21,262.9375201189796
685,1767,1,0,0,0,0,26,1310.909905618777
686,3462,0,0,1,0,0,69,2298.8509739116435
687,62,0,0,0,0,0,31,330.65717559588757
688,138,1,0,0,0,0,67,324.8476138946627
689,2585,0,0,0,0,0,76,970.0016709090448
690,3837,0,0,0,0,0,27,760.2156244312082
691,1847,0,0,0,0,0,50,864.5025928585887
692,1969,1,0,0,0,0,48,527.7573930693211
693,2771,1,0,0,0,1,28,1798.8850100154498
694,2337,1,1,0,0,0,36,557.3521856237323
695,2356,0,1,1,0,0,33,23807.738111903647
696,3904,0,1,0,0,0,53,67782.79676137643
697,2975,0,1,1,0,0,70,84515.67606542428
698,2729,1,0,0,0,0,24,595.0988398780197
699,3628,1,0,0,0,0,48,575.7625246663267
700,1364,0,1,1,0,0,45,13646.579076397853
701,2726,0,0,0,0,0,43,30280.314260697498
702,252,0,0,0,0,0,50,570.6052633220094
703,524,1,0,0,0,0,53,200.2966645046938
704,216,0,1,0,0,0,41,640.3401807617466
705,265,0,0,0,0,0,62,290.59148635387277
706,2968,0,0,0,0,0,32,542.6409688749992
707,1898,0,0,0,0,0,55,577.2439802962538
708,2319,0,0,0,0,0,57,49237.29768117287
709,1811,1,1,0,0,1,85,615.1861647140676
710,1512,0,1,0,0,0,27,1027.784482663244
711,15,0,0,0,0,0,40,701.1160316807643
712,3783,0,0,0,0,0,48,2223.5905011079503
713,251,0,0,0,0,0,25,193.74295937502728
714,260,0,0,0,0,0,23,683.0787641722525
715,2711,1,0,0,0,0,67,1465.9153596105416
716,1523,1,0,0,0,0,49,312.5872409698219
717,444,1,0,0,0,0,60,127.47367161730003
718,2303,0,0,0,0,0,35,162.30850625615378
719,248,1,0,0,0,0,55,471.2569261056599
720,674,0,0,0,0,0,34,531.272808514652
721,2756,0,0,0,0,0,77,57348.275414381285
722,220,0,1,1,0,0,60,913.3944276788626
723,445,0,0,0,0,0,83,873.5279521900397
724,2721,0,0,0,0,0,59,849.8783983717157
725,122,0,1,0,0,0,66,233.36620426260416
726,3997,1,0,0,0,0,24,122.88733740908668
727,3742,0,1,0,0,0,51,352.51979618828216
728,3804,0,0,0,0,0,79,846.0230284459121
729,3350,0,0,0,0,0,42,6573.243227485955
730,2717,1,0,0,0,1,46,1317.497756497533
731,61,0,0,0,0,0,57,663.110969983756
732,750,0,0,0,0,0,46,747.1825193201778
733,2729,0,0,0,0,0,34,413.0885375130114
734,2455,0,0,0,0,0,19,391.4224393702526
735,2578,0,1,0,0,0,40,20578.947678992536
736,683,0,0,0,0,0,26,1890.677939579507
737,3342,0,0,0,0,0,22,3252.698156951624
738,1658,0,0,0,0,0,38,206.5512967425293
739,1835,1,0,0,0,0,52,350.373817822632
740,2723,0,0,0,0,0,41,1200.716440547567
741,3365,0,0,0,0,0,74,577.5627545032431
742,2211,0,0,0,0,0,72,1085.9161891142317
743,602,0,0,0,0,0,30,358.2300256787345
744,3879,0,0,0,0,0,23,788.1421827301863
745,484,1,0,0,0,0,44,2185.294599975787
746,2931,0,0,0,0,0,42,770.9546509847407
747,585,0,0,0,0,0,19,529.0628667411427
748,425,1,0,0,0,1,22,169.4990874244127
749,1562,0,0,0,0,0,27,309.3747493513491
750,4080,0,0,0,0,0,41,815.8789866112606
751,1725,1,0,0,0,1,71,17043.888092131943
752,2760,0,0,0,0,0,50,312.62863424211
753,173,0,1,0,0,0,56,340.86923647652196
754,21,0,0,0,0,0,71,803.9508039520206
755,413,1,1,0,0,0,51,447.6865028995477
756,4040,1,0,0,0,0,50,738.1806598744546
757,3994,0,0,0,0,0,29,881.8019084611471
758,2676,0,0,0,0,0,30,4063.5452151295776
759,3646,1,0,0,0,0,50,5190.49919988879
760,2673,1,0,0,0,0,80,4322.22823399962
761,316,1,0,0,0,0,59,257.3024156967116
762,116,0,0,0,0,0,18,192.61848152357715
763,3961,0,0,0,0,0,76,565.8365146933588
764,1811,1,0,0,0,0,29,625.2821987356602
765,2820,0,0,0,0,0,63,207.1586800294512
766,1442,0,0,0,0,0,60,326.34264766491344
767,2726,0,1,0,0,0,79,32037.654271509942
768,2918,0,0,0,0,0,25,804.8000058777784
769,35,1,0,0,0,0,43,211.4958144750305
770,42,0,0,0,0,0,55,250.53470737224367
771,3629,0,0,0,0,0,23,674.6693260687994
772,360,0,1,0,0,0,41,335.1087946778948
773,847,0,1,1,0,0,39,10777.051219232977
774,367,0,0,0,0,0,49,1629.8545077548818
775,776,1,0,0,0,0,72,923.9240383276666
776,3893,0,1,0,0,0,67,47636.14968992081
777,1777,0,0,0,0,0,22,142.8081892338027
778,1898,1,0,0,0,0,60,604.4397991431732
779,2534,0,0,0,0,0,28,340.77742070465246
780,3279,1,0,0,0,0,42,592.186410677656
781,2734,0,0,0,0,0,81,948.5372377233551
782,2826,0,1,1,0,0,60,259954.21346804564
783,1565,0,0,0,0,0,72,344.27798816330034
784,2676,0,0,0,0,0,82,3895.7079965523203
785,301,1,0,0,0,0,48,1319.1892832957953
786,33,1,0,0,1,0,79,150.99280633275006
787,3657,0,0,0,0,0,54,418.83510737620287
788,2763,0,0,1,0,0,65,23735.642596565547
789,1899,1,0,0,0,0,20,561.6808860359045
790,900,0,0,0,0,0,47,404.0977732583204
791,579,0,0,0,0,0,40,1130.9753384257265
792,3880,0,0,0,0,0,74,5429.701326711211
793,3902,0,0,0,0,0,58,16002.712868527467
794,263,1,0,0,0,0,40,2025.4539189446482
795,3915,0,1,0,0,0,34,776.9483409187247
796,1513,1,0,0,0,0,45,1170.0890005214173
797,730,1,0,0,0,1,84,810.9935381303494
798,2773,0,1,0,0,0,83,3080.6696609052656
799,3754,0,0,0,0,0,22,527.0105607770447
800,2772,0,0,1,0,0,75,30744.41415954929
801,158,0,0,0,0,0,27,475.10945557583943
802,3999,0,0,0,0,0,27,4588.667289785354
803,221,0,0,0,0,0,35,1351.9256500867416
804,2315,0,1,1,0,0,53,41963.9943547146
805,1767,0,1,0,0,0,68,15552.403894545176
806,2560,0,0,0,0,0,56,649.0063882108785
807,4094,0,0,0,0,0,41,32990.06500761638
808,1489,0,1,0,0,0,66,867.1660587885461
809,3738,0,0,0,0,0,69,171.53771140515366
810,2800,0,1,0,0,0,51,58358.45182348157
811,394,0,0,0,0,0,33,203.96645161650667
812,2875,1,1,0,0,0,73,674.9826409703699
813,138,0,0,0,0,0,18,496.0808553583402
814,4021,0,0,0,0,0,36,384.9985521236361
815,2751,1,0,0,0,0,22,423.72535110701466
816,2393,1,0,0,0,0,63,1206.0615671950434
817,3934,1,0,0,0,0,24,411.8421017659367
818,2036,0,0,0,0,0,55,685.7754451821338
819,309,0,0,0,0,0,21,562.9665829406566
820,2039,0,0,0,0,0,41,524.3163617153618
821,444,0,1,0,0,0,42,604.8644510596048
822,1799,1,0,0,0,0,51,828.9442304060736
823,196,0,1,0,0,0,59,738.2763758876761
824,310,0,0,0,0,0,43,1394.8982427682251
825,369,0,1,1,0,0,40,27799.371735758967
826,3381,1,0,0,0,0,33,292.8894059127664
827,65,0,0,0,0,0,60,458.0411885319091
828,731,0,1,0,0,0,52,481.7977119659137
829,3806,0,1,1,0,0,87,28827.34004431727
830,1765,1,0,0,0,0,59,782.2126440957833
831,2764,0,0,0,0,0,53,671.0690582122104
832,2910,0,0,0,0,0,65,184.85399443355487
833,256,1,0,0,0,0,48,1525.6950953762457
834,219,1,0,0,0,0,68,783.4051819619532
835,314,1,1,0,0,0,36,1010.261601586841
836,50,0,0,0,0,0,47,140.6914023025642
837,2722,1,0,0,0,0,63,1131.7393563948413
838,395,0,0,0,0,0,47,1411.187426030344
839,1176,0,0,0,0,0,77,32090.03267693481
840,1886,1,0,0,0,0,71,390.8944740026059
841,3492,0,1,1,0,0,30,354.4990984796641
842,3482,0,1,0,0,0,41,362.26778342817727
843,1755,1,0,0,0,0,72,111.1696242613651
844,2674,0,0,0,0,0,27,784.2724242332723
845,723,0,1,0,0,0,41,560.3799497218284
846,30,1,0,0,0,0,38,327.9493502971521
847,2823,0,0,0,0,0,72,56256.61132671859
848,2192,1,0,0,0,0,57,603.274453608976
849,1916,1,0,0,0,0,57,282.1451283058098
850,230,0,0,0,0,0,26,804.7872688134904
851,38,1,0,0,0,0,56,285.3878160884841
852,1856,0,0,0,0,0,56,132.50223845676288
853,785,0,0,0,0,0,66,946.3372876903695
854,4032,0,0,0,0,0,62,1054.7535610663494
855,1687,0,0,0,0,0,33,936.6202682453344
856,2546,0,1,1,0,0,76,1066.5716892991322
857,87,1,0,0,0,0,57,132.54141055917628
858,1830,0,0,0,0,0,69,671.8095203689794
859,218,0,0,0,0,0,18,936.8726541683978
860,355,1,0,0,0,0,56,1112.112112323628
861,1343,0,0,0,0,0,25,412.23597784531177
862,1303,0,0,0,0,0,39,704.3435666902409
863,4,0,0,0,0,0,56,322.323349966427
864,2451,0,0,1,0,0,65,673.7348719725942
865,138,0,0,0,0,0,75,471.39103285191504
866,2749,0,0,0,0,0,21,3808.9201877869637
867,3917,0,0,0,0,0,83,706.4574690775128
868,112,0,1,1,0,0,41,560.1889898096827
869,2687,0,0,0,0,0,81,1170.9117234966495
870,1213,0,0,0,0,0,39,584.4707720428927
871,3422,0,0,0,0,0,47,525.3498691585261
872,1960,0,0,0,0,0,73,907.6933775830877
873,1707,0,0,0,0,0,34,230.00781033169383
874,2809,1,0,0,0,0,64,886.9575980573974
875,767,0,0,0,0,0,47,1080.0095225033047
876,580,1,1,0,0,1,82,30116.454000930025
877,2186,0,1,0,0,0,37,20529.929874422898
878,2391,0,0,0,0,0,25,3829.269350933507
879,2750,0,0,0,0,0,19,1252.022411726794
880,1491,0,0,0,0,0,44,1734.4931237047429
881,210,0,0,0,0,0,66,485.1913247603283
882,3361,0,0,0,0,0,50,5463.626987170882
883,3996,0,0,0,0,0,40,339.4954074744879
884,135,0,0,0,0,0,21,921.7066107693228
885,62,0,0,0,0,0,65,219.16123693069096
886,2142,0,0,0,0,0,50,310.9271023947883
887,3394,0,1,1,0,0,36,13424.270877013098
888,109,0,0,0,0,0,28,245.66538025009226
889,671,0,0,0,0,0,34,34086.68635809969
890,37,0,0,0,0,0,42,192.1604270512924
891,413,0,0,0,0,0,53,176.69809076050905
892,1512,1,0,0,0,1,69,1502.2877904727193
893,3890,0,1,0,0,0,71,50073.25383268415
894,2776,1,0,0,1,0,67,10354.834615350068
895,79,0,0,0,0,0,63,264.64828683471006
896,1577,0,0,0,0,0,26,334.30365835348874
897,1554,1,0,0,0,0,46,204.76463660752162
898,4093,0,0,0,0,0,44,1837.1012890294583
899,209,0,1,0,0,0,86,590.9216220964322
900,1343,0,0,1,0,0,53,1629.5140129590457
901,2022,0,0,0,0,0,81,1138.8511808282667
902,2812,0,0,0,0,0,58,1131.6505141786104
903,2540,0,0,0,0,0,72,36678.45925474878
904,1761,0,0,0,0,0,37,32449.007588759767
905,325,0,0,0,0,0,26,643.9761157770663
906,682,0,0,0,0,0,57,406.4268856057138
907,2825,1,1,0,0,0,37,29.02416699616278
908,468,0,0,0,0,0,77,754.1536935012731
909,1442,0,0,0,0,0,52,401.48950557280654
910,1761,0,0,1,0,0,81,34604.22283305586
911,1874,0,0,0,0,0,36,490.229830180578
912,2632,0,1,0,0,0,81,29989.51409507133
913,2537,1,0,0,0,0,46,815.4840410898247
914,2258,0,0,0,0,0,19,293.4827608969297
915,277,0,1,0,0,0,56,563.0362263075472
916,580,0,0,0,0,0,22,2907.6049480519796
917,1883,0,0,0,0,0,50,474.54717613263415
918,533,0,0,0,0,0,66,255.84339792935188
919,3720,1,1,0,0,0,50,96.08360286312912
920,175,0,1,0,0,0,81,717.9262905158196
921,163,0,1,0,0,0,76,743.3886036138107
922,3172,0,0,0,0,0,72,32465.20548986615
923,2444,1,0,0,0,0,44,314.58041964569395
924,1895,0,1,0,0,0,85,482.77326580897716
925,225,0,0,0,0,0,43,1432.1986580861565
926,1686,0,0,0,0,0,62,520.9742894425453
927,2135,1,0,0,0,0,55,270.2213686898929
928,138,0,0,0,0,0,62,440.0490457359972
929,3959,0,1,1,0,0,38,32434.697129293374
930,3104,0,0,0,0,0,57,31781.389423241075
931,1204,0,0,0,0,0,67,9220.144190184443
932,515,0,0,0,0,0,29,1118.9997921668103
933,52,1,0,0,0,0,33,607.752691050844
934,49,0,0,0,0,0,46,310.5302750657729
935,158,0,0,0,0,0,59,444.83614329051
936,2019,1,0,0,0,0,62,5204.972609255826
937,1548,1,0,0,0,0,26,1350.3604870901868
938,7,1,0,0,0,0,59,280.8820027383897
939,1038,0,0,0,0,0,18,339.3333305935306
940,61,0,0,0,0,0,28,485.52172239041937
941,198,0,0,0,0,0,59,604.7357220417814
942,2441,1,0,0,0,0,60,109.78569979672528
943,108,0,0,0,0,0,75,422.9983386503586
944,251,0,0,0,0,0,46,296.45524604456347
945,133,0,0,0,0,0,47,904.2093593391583
946,2676,0,0,0,0,0,75,1128.7605559228257
947,1667,0,0,0,0,0,32,1002.0263932485929
948,2373,0,0,0,0,0,83,802.0823070259388
949,485,1,0,0,0,0,43,1349.641732033413
950,1549,1,0,0,0,0,56,425.8139141863298
951,4051,0,0,0,0,0,57,517.8231370189889
952,3035,0,0,0,0,0,28,1484.2401630012846
953,2672,1,1,0,0,0,65,1180.3298037318516
954,3039,0,0,1,0,0,49,13127.94841967513
955,1849,0,0,0,0,0,75,76.18685973225726
956,3288,0,0,0,0,0,36,423.64274636865224
957,2198,1,0,0,0,0,59,20.172514785680974
958,1985,0,0,0,0,0,46,499.22139866023645
959,3630,0,0,0,0,0,66,48.752047030252754
960,3404,0,0,0,0,0,35,319.4791817628056
961,2826,0,0,0,0,0,81,134519.31637274046
962,1575,1,0,0,0,0,38,2419.6138713389105
963,344,0,0,1,0,0,73,732.0515422524602
964,731,0,1,0,0,0,60,495.3857844706416
965,2729,0,0,0,0,0,21,232.66069204910494
966,1859,0,0,0,0,0,52,266.7111811795087
967,2324,1,0,0,0,0,58,220.74774634359318
968,3922,0,0,0,0,0,75,1655.0503790118555
969,1811,1,0,0,0,0,36,640.0796538366948
970,568,0,0,0,0,0,47,895.815587098046
971,609,0,0,0,0,0,59,9311.451217838408
972,3683,0,0,0,0,0,36,677.8338150969149
973,367,0,0,0,0,0,59,7592.633306360277
974,2721,0,1,0,0,0,64,1108.2995112418503
975,2997,0,0,1,0,0,22,32490.391823003025
976,2250,1,0,0,0,0,58,726.6192528017693
977,2659,0,0,0,0,0,65,414.1329414310381
978,265,0,1,0,0,0,48,649.9386544443882
979,538,0,0,0,0,0,36,574.5803682702846
980,3346,0,1,0,0,0,63,13247.279831126501
981,185,0,0,0,0,0,77,1099.6438920821515
982,2196,0,0,0,0,0,45,970.4970839396927
983,2582,0,0,0,0,0,59,195.3191686116955
984,137,1,0,0,0,0,62,457.63253747693886
985,3468,0,0,0,0,0,52,334.03539217782395
986,1284,0,0,0,0,0,41,389.848731461907
987,2749,1,0,0,0,0,50,3174.1216725469453
988,1745,0,1,1,0,0,70,541.0492023277804
989,1988,1,0,0,0,0,41,213.37937205339043
990,744,1,1,0,0,0,88,1064.9638809023543
991,4055,0,0,0,0,0,60,409.9569284021361
992,296,0,0,0,0,0,29,1026.9732081963596
993,2743,0,0,0,0,0,62,6083.116417184167
994,2608,0,0,0,0,0,36,592.0734952636278
995,2542,0,1,0,0,0,21,979.7649122690607
996,2741,0,0,0,0,0,30,510.858373194969
997,1649,1,1,0,0,0,27,1068.4374546326283
998,2709,0,1,0,0,0,85,35915.03265992056
999,1194,0,0,0,0,0,33,609.0226746495249
1000,2980,0,0,0,0,0,69,775.4337966412295
1001,2729,0,0,0,0,0,36,356.50619549264525
1002,3786,0,0,0,0,0,37,1212.0143413244357
1003,757,0,0,1,0,0,86,17753.669330383498
1004,97,0,1,0,0,0,35,334.13235560736445
1005,1781,1,0,0,0,0,87,40214.668639618634
1006,389,0,0,0,0,0,46,634.4398651627204
1007,2719,1,0,0,0,0,74,106.62999746125632
1008,3966,0,0,0,0,0,43,688.9123032422625
1009,1481,0,0,0,0,0,27,1518.5061267548906
1010,2561,0,1,1,0,0,68,44791.96239391306
1011,3723,1,0,0,0,0,50,218.34371429707832
1012,2726,0,1,0,0,0,82,32714.376762356318
1013,4096,1,0,0,0,0,26,1586.3097687579136
1014,2848,1,0,0,0,0,42,1335.097808377715
1015,2360,0,0,0,0,0,34,346.3114765503649
1016,2772,0,1,0,0,0,59,47328.62723774003
1017,224,0,0,0,0,0,59,628.0168146811924
1018,246,0,0,0,0,0,36,636.619249119303
1019,443,0,0,0,0,0,83,1038.4578401496146
1020,678,0,0,0,0,0,64,769.1144842811271
1021,11,0,0,0,0,0,59,606.0505676779654
1022,1092,0,0,0,0,0,47,253.3708087953519
1023,2327,0,0,1,0,0,68,55487.49184090751
1024,693,0,0,0,0,0,35,1750.3620098256204
1025,565,0,0,0,0,0,36,420.3968481441236
1026,246,1,0,0,0,1,66,738.7525222625973
1027,3345,0,0,0,0,0,55,8349.47808226907
1028,547,0,0,0,0,0,27,306.5960690400092
1029,161,0,1,0,0,0,54,822.7864982638914
1030,2723,0,0,0,0,0,68,990.8245952745073
1031,3915,0,0,1,0,0,23,1099.044857890558
1032,3967,0,0,0,0,0,49,78.47950163843997
1033,1757,1,0,0,0,1,70,270.75372931556865
1034,286,0,0,0,0,0,33,1627.7409669552499
1035,1581,1,1,0,0,0,27,1021.5430925654114
1036,3630,0,0,0,0,0,19,891.7137067967643
1037,1955,0,0,0,0,0,21,968.9548314390008
1038,592,0,0,0,0,0,55,388.29106679922177
1039,3379,0,0,0,0,0,74,176.10488854734987
1040,1248,0,1,1,0,0,70,33059.86129668576
1041,2738,0,0,0,0,0,81,1004.1600418745815
1042,4120,0,0,0,0,0,28,424.83138714483226
1043,224,1,0,0,0,0,23,235.61376131827592
1044,3790,0,0,0,0,0,71,317.5762641272636
1045,3890,0,0,0,0,0,51,78648.17034246883
1046,1602,0,0,0,0,0,20,1847.7002679316163
1047,4007,0,1,1,0,0,38,8124.275437389982
1048,256,0,0,0,0,0,69,1045.7233525436395
1049,270,0,1,0,0,0,20,261.56281957155863
1050,1735,0,0,0,0,0,79,499.18591686707845
1051,241,1,0,0,0,0,22,930.0632968897875
1052,2323,0,1,0,0,0,67,57038.67817178014
1053,1202,0,0,1,0,0,44,315.2690370254188
1054,267,0,0,0,0,0,51,1308.674898335298
1055,784,1,0,0,0,0,40,986.5647941118568
1056,570,1,0,0,0,0,66,63.13795385059352
1057,225,0,1,0,0,0,85,10893.082732074758
1058,3014,0,0,1,0,0,48,1505.750114554841
1059,2808,0,0,0,0,0,50,540.3953550565575
1060,2717,0,0,0,0,0,61,95.68218944127864
1061,4009,0,0,0,0,0,29,3138.6543995611028
1062,2289,0,0,0,0,0,59,1350.1673924918239
1063,3699,0,1,0,0,0,25,624.6814077753437
1064,3999,0,0,0,0,0,62,38156.807815790155
1065,2895,0,0,0,0,0,36,117.96409256151006
1066,2515,1,0,0,0,0,48,845.7223071970665
1067,33,1,0,0,0,0,65,131.7655135619338
1068,325,0,0,0,0,0,45,1426.8728858915722
1069,2767,0,0,0,0,0,30,798.6643075796376
1070,246,1,0,0,0,0,21,903.1136641361376
1071,2843,0,1,0,0,0,59,28320.511877624096
1072,11,0,0,0,0,0,78,672.570420835487
1073,3296,0,0,0,0,0,48,346.70473148744077
1074,90,1,1,0,0,1,57,282.9582740939075
1075,2319,0,1,0,0,0,45,1781.4939022141411
1076,548,0,0,0,0,0,59,896.3312014222779
1077,2095,0,0,0,0,0,73,175.05274762513073
1078,4026,1,0,0,0,0,74,1845.8330419894762
1079,3542,0,0,0,0,0,65,2293.060104387356
1080,2346,0,0,0,0,0,83,100.47537935060812
1081,1553,0,0,0,0,0,70,191.0507569226454
1082,2533,0,0,0,0,0,74,418.38621007662374
1083,3878,0,0,0,0,0,49,803.6449986600454
1084,522,0,0,0,0,0,23,421.65187627954066
1085,2631,1,0,0,0,0,53,1359.1171786669154
1086,2362,0,0,0,0,0,64,706.4529735729695
1087,268,1,0,0,0,1,65,750.3876752675678
1088,555,0,0,0,0,0,77,538.2761062033641
1089,2360,0,0,1,0,0,64,738.0787915869057
1090,3063,0,0,0,0,0,69,30660.495402003588
1091,3983,0,0,0,0,0,82,324.7177505695556
1092,1897,0,0,0,0,0,55,262.3453321211359
1093,3067,0,0,0,0,0,65,1554.2438403221174
1094,1101,0,0,0,0,0,63,621.471738605875
1095,320,0,0,0,0,0,62,912.1933893670229
1096,193,1,0,0,0,0,58,826.3009544534107
1097,11,1,1,0,0,0,28,760.1217608928131
1098,3277,0,0,0,0,0,36,996.4804472147782
1099,2763,0,0,1,0,0,66,1222.3724481070954
1100,2448,0,0,0,0,0,58,583.4786904791563
1101,3757,0,1,1,0,0,69,23733.19284810966
1102,2208,0,0,0,0,0,24,181.23204528377187
1103,4094,0,0,1,0,0,35,30436.50601458646
1104,2464,1,0,0,0,0,39,912.5853475932078
1105,204,0,0,0,0,0,23,615.0221055440353
1106,138,1,0,0,0,0,24,579.6254955169005
1107,109,0,0,0,0,0,83,230.34907087590506
1108,2441,1,0,0,0,0,50,268.6326690481053
1109,2710,1,0,0,0,0,74,27.860710423391726
1110,2467,0,0,0,0,0,62,655.9852152975684
1111,32,1,1,0,0,0,70,276.64980856160196
1112,2712,1,0,0,0,0,65,1127.439003124613
1113,1582,0,0,0,0,0,61,1602.3155220014032
1114,435,0,0,0,0,0,64,659.7752490967254
1115,2763,0,0,0,0,0,42,6544.670460755874
1116,4051,1,0,0,0,0,45,1114.0597298312625
1117,3972,1,0,0,0,0,36,906.0220072792125
1118,1568,0,1,0,0,0,72,10963.286778997499
1119,221,0,0,0,0,0,51,1357.5864825355652
1120,2082,0,0,0,0,0,47,3245.6494992842063
